claim_evidence_id,claim_id,evidence_id,relation,executable_filter,expected_count,member_work_ids,source_locator,notes
CE-EFF-0486,CL-EFF-017,LC-EFF-0262,missingness_member,lifecycle.reporting_status=not_reported,230,lancaster2024modemv2,PDF pp.5–6 Sec. IV and time figure; pp.9–10 appendix,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0487,CL-EFF-017,LC-EFF-0263,missingness_member,lifecycle.reporting_status=not_reported,230,lancaster2024modemv2,PDF pp.5–6 Sec. IV and time figure; pp.9–10 appendix,Missing lifecycle channel: failed_development_runs.
CE-EFF-0488,CL-EFF-017,LC-EFF-0265,missingness_member,lifecycle.reporting_status=not_reported,230,sharma2023medalpp,PDF p.7 Figs. 5–6 and Table 6,Missing lifecycle channel: active_human_time.
CE-EFF-0489,CL-EFF-017,LC-EFF-0266,missingness_member,lifecycle.reporting_status=not_reported,230,sharma2023medalpp,PDF p.7 Figs. 5–6 and Table 6,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0490,CL-EFF-017,LC-EFF-0268,missingness_member,lifecycle.reporting_status=not_reported,230,sharma2023medalpp,PDF p.7 Figs. 5–6 and Table 6,Missing lifecycle channel: engineering_setup_time.
CE-EFF-0491,CL-EFF-017,LC-EFF-0269,missingness_member,lifecycle.reporting_status=not_reported,230,sharma2023medalpp,PDF p.7 Figs. 5–6 and Table 6,Missing lifecycle channel: safety_exposure.
CE-EFF-0492,CL-EFF-017,LC-EFF-0270,missingness_member,lifecycle.reporting_status=not_reported,230,sharma2023medalpp,PDF p.7 Figs. 5–6 and Table 6,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0493,CL-EFF-017,LC-EFF-0271,missingness_member,lifecycle.reporting_status=not_reported,230,sharma2023medalpp,PDF p.7 Figs. 5–6 and Table 6,Missing lifecycle channel: failed_development_runs.
CE-EFF-0494,CL-EFF-018,PAPER-EFF-luo2024serl,metadata_filter_member,papers.code_status=official_public,16,luo2024serl,https://github.com/rail-berkeley/serl,Official public code URL verified at the corpus cutoff.
CE-EFF-0495,CL-EFF-018,PAPER-EFF-luo2025hilserl,metadata_filter_member,papers.code_status=official_public,16,luo2025hilserl,https://github.com/rail-berkeley/hil-serl,Official public code URL verified at the corpus cutoff.
CE-EFF-0496,CL-EFF-018,PAPER-EFF-liu2026autoserl,metadata_filter_member,papers.code_status=official_public,16,liu2026autoserl,https://github.com/autoserl/AutoSERL,Official public code URL verified at the corpus cutoff.
CE-EFF-0497,CL-EFF-018,PAPER-EFF-stachowicz2023fastrlap,metadata_filter_member,papers.code_status=official_public,16,stachowicz2023fastrlap,https://github.com/kylestach/fastrlap-release,Official public code URL verified at the corpus cutoff.
CE-EFF-0498,CL-EFF-018,PAPER-EFF-hu2025robottrainsrobot,metadata_filter_member,papers.code_status=official_public,16,hu2025robottrainsrobot,https://github.com/hukz18/Robot-Trains-Robot,Official public code URL verified at the corpus cutoff.
CE-EFF-0499,CL-EFF-018,PAPER-EFF-sharma2026worldgymnast,metadata_filter_member,papers.code_status=official_public,16,sharma2026worldgymnast,https://github.com/world-gymnast/world-gymnast,Official public code URL verified at the corpus cutoff.
CE-EFF-0500,CL-EFF-018,PAPER-EFF-zhao2025silri,metadata_filter_member,papers.code_status=official_public,16,zhao2025silri,https://github.com/nuomizai/HIL-RL,Official public code URL verified at the corpus cutoff.
CE-EFF-0501,CL-EFF-018,PAPER-EFF-dulacarnold2021challenges,metadata_filter_member,papers.code_status=official_public,16,dulacarnold2021challenges,https://github.com/google-research/realworldrl_suite,Official public code URL verified at the corpus cutoff.
CE-EFF-0502,CL-EFF-018,PAPER-EFF-wu2023daydreamer,metadata_filter_member,papers.code_status=official_public,16,wu2023daydreamer,https://github.com/danijar/daydreamer,Official public code URL verified at the corpus cutoff.
CE-EFF-0503,CL-EFF-018,PAPER-EFF-nair2020awac,metadata_filter_member,papers.code_status=official_public,16,nair2020awac,https://github.com/rail-berkeley/rlkit,Official public code URL verified at the corpus cutoff.
CE-EFF-0504,CL-EFF-018,PAPER-EFF-singh2021cog,metadata_filter_member,papers.code_status=official_public,16,singh2021cog,https://github.com/avisingh599/cog,Official public code URL verified at the corpus cutoff.
CE-EFF-0505,CL-EFF-018,PAPER-EFF-kumar2023ptr,metadata_filter_member,papers.code_status=official_public,16,kumar2023ptr,https://github.com/Asap7772/PTR,Official public code URL verified at the corpus cutoff.
CE-EFF-0506,CL-EFF-018,PAPER-EFF-nair2018rig,metadata_filter_member,papers.code_status=official_public,16,nair2018rig,https://github.com/vitchyr/rlkit,Official public code URL verified at the corpus cutoff.
CE-EFF-0507,CL-EFF-018,PAPER-EFF-chatzilygeroudis2017blackdrops,metadata_filter_member,papers.code_status=official_public,16,chatzilygeroudis2017blackdrops,https://github.com/resibots/blackdrops,Official public code URL verified at the corpus cutoff.
CE-EFF-0508,CL-EFF-018,PAPER-EFF-wurss2023locality,metadata_filter_member,papers.code_status=official_public,16,wurss2023locality,https://github.com/ikostrikov/walk_in_the_park,Official public code URL verified at the corpus cutoff.
CE-EFF-0509,CL-EFF-018,PAPER-EFF-lancaster2024modemv2,metadata_filter_member,papers.code_status=official_public,16,lancaster2024modemv2,https://github.com/facebookresearch/modemv2,Official public code URL verified at the corpus cutoff.
